OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
3,iterativefit,up_lf,2,1.6,2.5,100.0,10000.0,0.6525,1.1,1.58175551891
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,-15.0,0.0,0.0
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,0.0,0.0665,1.0565302372
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,0.0665,0.1555,111.863412185*(x-0.0665)*(x-0.0665)*(x-0.0665)-35.4914580913*(x-0.0665)*(x-0.0665)+3.65926927649*(x-0.0665)+1.056530237197876
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,0.1555,0.1955,1081.83672424*(x-0.1555)*(x-0.1555)*(x-0.1555)-90.9608355745*(x-0.1555)*(x-0.1555)+0.0*(x-0.1555)+1.1799376010894775
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,0.1955,0.243,1124.39805776*(x-0.1955)*(x-0.1955)*(x-0.1955)-58.1759871988*(x-0.1955)*(x-0.1955)-2.0840505696*(x-0.1955)+1.1036378145217896
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,0.243,0.3045,-531.791321251*(x-0.243)*(x-0.243)*(x-0.243)+57.2781492619*(x-0.243)*(x-0.243)+0.0*(x-0.243)+0.9938896894454956
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,0.3045,0.369,-120.728577121*(x-0.3045)*(x-0.3045)*(x-0.3045)+3.84243414033*(x-0.3045)*(x-0.3045)+1.01110918481*(x-0.3045)+1.0868308544158936
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,0.369,0.4355,1008.33602872*(x-0.369)*(x-0.369)*(x-0.369)-100.581518865*(x-0.369)*(x-0.369)+0.0*(x-0.369)+1.1356370449066162
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,0.4355,0.5025,-806.065310085*(x-0.4355)*(x-0.4355)*(x-0.4355)+81.0095636636*(x-0.4355)*(x-0.4355)+0.0*(x-0.4355)+0.9873715043067932
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,0.5025,0.5695,1071.74883806*(x-0.5025)*(x-0.5025)*(x-0.5025)-107.710758225*(x-0.5025)*(x-0.5025)+0.0*(x-0.5025)+1.1085888147354126
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,0.5695,0.6365,-118.148296106*(x-0.5695)*(x-0.5695)*(x-0.5695)+16.3281176789*(x-0.5695)*(x-0.5695)+0.0*(x-0.5695)+0.9474176168441772
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,0.6365,0.703,-151.845930025*(x-0.6365)*(x-0.6365)*(x-0.6365)+10.6589272695*(x-0.6365)*(x-0.6365)+0.596864665316*(x-0.6365)+0.9851799011230469
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,0.703,0.769,11.2465598512*(x-0.703)*(x-0.703)*(x-0.703)-2.93549399774*(x-0.703)*(x-0.703)+0.0*(x-0.703)+1.027353048324585
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,0.769,0.835,271.075010592*(x-0.769)*(x-0.769)*(x-0.769)-25.0143414761*(x-0.769)*(x-0.769)-0.240515163566*(x-0.769)+1.0177993774414062
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,0.835,0.901,-135.978849118*(x-0.835)*(x-0.835)*(x-0.835)+13.4619060627*(x-0.835)*(x-0.835)+0.0*(x-0.835)+0.9708958864212036
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,0.901,0.972,121.151959196*(x-0.901)*(x-0.901)*(x-0.901)-30.9443200192*(x-0.901)*(x-0.901)+0.0*(x-0.901)+0.9904425740242004
3,iterativefit,down_hfstats1,0,0.0,2.5,20.0,30.0,0.972,1.1,0.877813875675
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,-15.0,0.0,0.0
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,0.0,0.068,1.10606777668
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,0.068,0.1565,59.1321744219*(x-0.068)*(x-0.068)*(x-0.068)-17.5393347931*(x-0.068)*(x-0.068)+1.71504833902*(x-0.068)+1.1060677766799927
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,0.1565,0.202,787.458491796*(x-0.1565)*(x-0.1565)*(x-0.1565)-58.3143552854*(x-0.1565)*(x-0.1565)+0.0*(x-0.1565)+1.161464810371399
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,0.202,0.2545,-116.901610376*(x-0.202)*(x-0.202)*(x-0.202)+9.17648479446*(x-0.202)*(x-0.202)-0.415898503053*(x-0.202)+1.1149152517318726
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,0.2545,0.312,605.899793254*(x-0.2545)*(x-0.2545)*(x-0.2545)-48.6153981209*(x-0.2545)*(x-0.2545)-0.418997790435*(x-0.2545)+1.1014572381973267
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,0.312,0.3735,-78.8891405118*(x-0.312)*(x-0.312)*(x-0.312)+10.9564521864*(x-0.312)*(x-0.312)+0.0*(x-0.312)+1.0318174362182617
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,0.3735,0.438,-166.091102519*(x-0.3735)*(x-0.3735)*(x-0.3735)+12.5614981701*(x-0.3735)*(x-0.3735)+0.452508263824*(x-0.3735)+1.054907202720642
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,0.438,0.5035,11.3774609885*(x-0.438)*(x-0.438)*(x-0.438)-3.03315845633*(x-0.438)*(x-0.438)+0.0*(x-0.438)+1.0917847156524658
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,0.5035,0.5695,258.777732621*(x-0.5035)*(x-0.5035)*(x-0.5035)-25.010843316*(x-0.5035)*(x-0.5035)-0.250907301762*(x-0.5035)+1.081968903541565
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,0.5695,0.6365,-18.9106145044*(x-0.5695)*(x-0.5695)*(x-0.5695)+2.38586319958*(x-0.5695)*(x-0.5695)-0.170631209591*(x-0.5695)+1.030859351158142
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,0.6365,0.703,29.391624341*(x-0.6365)*(x-0.6365)*(x-0.6365)-2.13786876578*(x-0.6365)*(x-0.6365)-0.105594786378*(x-0.6365)+1.0244495868682861
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,0.703,0.769,-25.5696080969*(x-0.703)*(x-0.703)*(x-0.703)+2.5313912016*(x-0.703)*(x-0.703)+0.0*(x-0.703)+1.0166168212890625
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,0.769,0.835,44.2961033906*(x-0.769)*(x-0.769)*(x-0.769)-5.40769912323*(x-0.769)*(x-0.769)+0.0*(x-0.769)+1.0202924013137817
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,0.835,0.901,-26.1223440045*(x-0.835)*(x-0.835)*(x-0.835)+2.03138824089*(x-0.835)*(x-0.835)-0.134954805157*(x-0.835)+1.0094714164733887
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,0.901,0.972,91.4389005006*(x-0.901)*(x-0.901)*(x-0.901)-21.385077424*(x-0.901)*(x-0.901)-0.208178348811*(x-0.901)+1.0019030570983887
3,iterativefit,down_hfstats1,0,0.0,2.5,30.0,50.0,0.972,1.1,0.912047207355
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,-15.0,0.0,0.0
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,0.0,0.076,1.16487503052
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,0.076,0.177,-0.35803166552*(x-0.076)*(x-0.076)*(x-0.076)-0.133309747481*(x-0.076)*(x-0.076)+0.0*(x-0.076)+1.1648750305175781
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,0.177,0.2295,1525.82716361*(x-0.177)*(x-0.177)*(x-0.177)-119.798075686*(x-0.177)*(x-0.177)-0.037885412051*(x-0.177)+1.1631462574005127
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,0.2295,0.2865,-668.831876995*(x-0.2295)*(x-0.2295)*(x-0.2295)+57.185125483*(x-0.2295)*(x-0.2295)+0.0*(x-0.2295)+1.0517557859420776
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,0.2865,0.346,604.621904276*(x-0.2865)*(x-0.2865)*(x-0.2865)-60.3822235397*(x-0.2865)*(x-0.2865)+0.0*(x-0.2865)+1.11368727684021
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,0.346,0.407,72.5292650799*(x-0.346)*(x-0.346)*(x-0.346)-0.374571104101*(x-0.346)*(x-0.346)-0.763946511387*(x-0.346)+1.0272796154022217
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,0.407,0.47,-674.853767903*(x-0.407)*(x-0.407)*(x-0.407)+63.7736810668*(x-0.407)*(x-0.407)+0.0*(x-0.407)+0.9957478642463684
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,0.47,0.534,332.799572789*(x-0.47)*(x-0.47)*(x-0.47)-31.9487589877*(x-0.47)*(x-0.47)+0.0*(x-0.47)+1.0801204442977905
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,0.534,0.5985,-104.47511912*(x-0.534)*(x-0.534)*(x-0.534)+10.1079677749*(x-0.534)*(x-0.534)+0.0*(x-0.534)+1.0364997386932373
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,0.5985,0.663,183.427468085*(x-0.5985)*(x-0.5985)*(x-0.5985)-19.5459421702*(x-0.5985)*(x-0.5985)+0.0*(x-0.5985)+1.050516963005066
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,0.663,0.7265,17.6453618525*(x-0.663)*(x-0.663)*(x-0.663)+0.146949895073*(x-0.663)*(x-0.663)-0.232114167664*(x-0.663)+1.0184211730957031
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,0.7265,0.7905,-88.5598435583*(x-0.7265)*(x-0.7265)*(x-0.7265)+9.69143454837*(x-0.7265)*(x-0.7265)+0.0*(x-0.7265)+1.008792519569397
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,0.7905,0.8535,-16.1896667128*(x-0.7905)*(x-0.7905)*(x-0.7905)+0.321349976204*(x-0.7905)*(x-0.7905)+0.152280264548*(x-0.7905)+1.0252732038497925
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,0.8535,0.914,175.375469308*(x-0.8535)*(x-0.8535)*(x-0.8535)-22.7863362663*(x-0.8535)*(x-0.8535)+0.0*(x-0.8535)+1.032094120979309
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,0.914,0.977,3.20485540072*(x-0.914)*(x-0.914)*(x-0.914)-2.17996536946*(x-0.914)*(x-0.914)-0.831392503627*(x-0.914)+0.9875264763832092
3,iterativefit,down_hfstats1,0,0.0,2.5,50.0,70.0,0.977,1.1,0.927297830582
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,-15.0,0.0,0.0
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,0.0,0.076,1.17350924015
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,0.076,0.182,-0.511775833966*(x-0.076)*(x-0.076)*(x-0.076)-0.735274589226*(x-0.076)*(x-0.076)+0.0*(x-0.076)+1.1735092401504517
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,0.182,0.242,810.472636457*(x-0.182)*(x-0.182)*(x-0.182)-71.4997943417*(x-0.182)*(x-0.182)-0.173129152727*(x-0.182)+1.1646381616592407
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,0.242,0.3045,-55.4248046875*(x-0.242)*(x-0.242)*(x-0.242)+5.19607543945*(x-0.242)*(x-0.242)+0.0*(x-0.242)+1.071913242340088
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,0.3045,0.369,239.754782867*(x-0.3045)*(x-0.3045)*(x-0.3045)-23.1962752424*(x-0.3045)*(x-0.3045)+0.0*(x-0.3045)+1.0786789655685425
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,0.369,0.433,-175.200505359*(x-0.369)*(x-0.369)*(x-0.369)+21.903484177*(x-0.369)*(x-0.369)+0.0*(x-0.369)+1.0465115308761597
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,0.433,0.4975,-141.822811771*(x-0.433)*(x-0.433)*(x-0.433)+8.67653405588*(x-0.433)*(x-0.433)+0.650782164803*(x-0.433)+1.090300440788269
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,0.4975,0.562,957.817869734*(x-0.4975)*(x-0.4975)*(x-0.4975)-92.6688788967*(x-0.4975)*(x-0.4975)+0.0*(x-0.4975)+1.1303162574768066
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,0.562,0.626,-299.867184761*(x-0.562)*(x-0.562)*(x-0.562)+31.29744183*(x-0.562)*(x-0.562)+0.0*(x-0.562)+1.001807689666748
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,0.626,0.6895,-20.9417900373*(x-0.626)*(x-0.626)*(x-0.626)-0.535251883967*(x-0.626)*(x-0.626)+0.321304587897*(x-0.626)+1.0513936281204224
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,0.6895,0.7515,651.276930714*(x-0.6895)*(x-0.6895)*(x-0.6895)-60.5687545564*(x-0.6895)*(x-0.6895)+0.0*(x-0.6895)+1.064276099205017
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,0.7515,0.8115,-335.112214088*(x-0.7515)*(x-0.7515)*(x-0.7515)+30.160099268*(x-0.7515)*(x-0.7515)+0.0*(x-0.7515)+0.9866673350334167
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,0.8115,0.8695,325.622967803*(x-0.8115)*(x-0.8115)*(x-0.8115)-28.3291981989*(x-0.8115)*(x-0.8115)+0.0*(x-0.8115)+1.0228594541549683
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,0.8695,0.925,-98.3693177961*(x-0.8695)*(x-0.8695)*(x-0.8695)+8.18924570653*(x-0.8695)*(x-0.8695)+0.0*(x-0.8695)+0.9910929799079895
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,0.925,0.981,180.455092385*(x-0.925)*(x-0.925)*(x-0.925)-33.1372444965*(x-0.925)*(x-0.925)+0.0*(x-0.925)+0.9995012879371643
3,iterativefit,down_hfstats1,0,0.0,2.5,70.0,100.0,0.981,1.1,0.927273690701
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,-15.0,0.0,0.0
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,0.0,0.0705,1.30116009712
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,0.0705,0.1715,10.7224318316*(x-0.0705)*(x-0.0705)*(x-0.0705)-5.12392704347*(x-0.0705)*(x-0.0705)-1.13961611646*(x-0.0705)+1.3011600971221924
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,0.1715,0.2355,630.496317132*(x-0.1715)*(x-0.1715)*(x-0.1715)-46.1017808361*(x-0.1715)*(x-0.1715)-1.8465107979*(x-0.1715)+1.1448370218276978
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,0.2355,0.302,-334.544467032*(x-0.2355)*(x-0.2355)*(x-0.2355)+33.3708105864*(x-0.2355)*(x-0.2355)+0.0*(x-0.2355)+1.003108263015747
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,0.302,0.3685,181.339579988*(x-0.302)*(x-0.302)*(x-0.302)-18.0886231038*(x-0.302)*(x-0.302)+0.0*(x-0.302)+1.0522996187210083
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,0.3685,0.4355,-30.2966776987*(x-0.3685)*(x-0.3685)*(x-0.3685)+3.04481610872*(x-0.3685)*(x-0.3685)+0.0*(x-0.3685)+1.0256354808807373
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,0.4355,0.5025,658.396453974*(x-0.4355)*(x-0.4355)*(x-0.4355)-66.1688436243*(x-0.4355)*(x-0.4355)+0.0*(x-0.4355)+1.0301915407180786
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,0.5025,0.569,-1066.29740389*(x-0.5025)*(x-0.5025)*(x-0.5025)+106.363166038*(x-0.5025)*(x-0.5025)+0.0*(x-0.5025)+0.9311808943748474
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,0.569,0.635,0.0399449991442*(x-0.569)*(x-0.569)*(x-0.569)-0.191740178666*(x-0.569)*(x-0.569)+0.0*(x-0.569)+1.0879690647125244
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,0.635,0.7,613.437990008*(x-0.635)*(x-0.635)*(x-0.635)-59.6195293925*(x-0.635)*(x-0.635)-0.0247877023351*(x-0.635)+1.0871453285217285
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,0.7,0.7625,-45.6399715238*(x-0.7)*(x-0.7)*(x-0.7)+7.17293279055*(x-0.7)*(x-0.7)+0.0*(x-0.7)+1.00210702419281
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,0.7625,0.8225,-201.82000002*(x-0.7625)*(x-0.7625)*(x-0.7625)+15.1490234808*(x-0.7625)*(x-0.7625)+0.361773182524*(x-0.7625)+1.0189837217330933
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,0.8225,0.88,0.747714544112*(x-0.8225)*(x-0.8225)*(x-0.8225)-1.06852699202*(x-0.8225)*(x-0.8225)+0.0*(x-0.8225)+1.0516334772109985
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,0.88,0.933,819.184357491*(x-0.88)*(x-0.88)*(x-0.88)-73.4722824935*(x-0.88)*(x-0.88)-0.115464210447*(x-0.88)+1.0482428073883057
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,0.933,0.984,76.6005808246*(x-0.933)*(x-0.933)*(x-0.933)+1.78879052021*(x-0.933)*(x-0.933)-1.00025957417*(x-0.933)+0.9576972723007202
3,iterativefit,down_hfstats1,0,0.0,2.5,100.0,140.0,0.984,1.1,0.921497821808
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,-15.0,0.0,0.0
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,0.0,0.077,1.39339232445
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,0.077,0.1835,7.89523034248*(x-0.077)*(x-0.077)*(x-0.077)+5.76185079822*(x-0.077)*(x-0.077)-2.78361275623*(x-0.077)+1.3933923244476318
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,0.1835,0.244,-125.071064406*(x-0.1835)*(x-0.1835)*(x-0.1835)+12.6893322866*(x-0.1835)*(x-0.1835)-1.28768950716*(x-0.1835)+1.171826958656311
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,0.244,0.3075,242.815038722*(x-0.244)*(x-0.244)*(x-0.244)-18.6381592806*(x-0.244)*(x-0.244)-1.12565439096*(x-0.244)+1.1126714944839478
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,0.3075,0.373,33.5410272814*(x-0.3075)*(x-0.3075)*(x-0.3075)+0.944500939365*(x-0.3075)*(x-0.3075)-0.55542779994*(x-0.3075)+1.028210997581482
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,0.373,0.439,-698.946021012*(x-0.373)*(x-0.373)*(x-0.373)+69.1956560802*(x-0.373)*(x-0.373)+0.0*(x-0.373)+1.0053080320358276
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,0.439,0.505,108.894219237*(x-0.439)*(x-0.439)*(x-0.439)-17.4239656931*(x-0.439)*(x-0.439)+0.0*(x-0.439)+1.1057801246643066
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,0.505,0.5705,377.258950717*(x-0.505)*(x-0.505)*(x-0.505)-30.3715406523*(x-0.505)*(x-0.505)-0.87693381449*(x-0.505)+1.061187982559204
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,0.5705,0.635,-209.732936987*(x-0.5705)*(x-0.5705)*(x-0.5705)+24.3091625863*(x-0.5705)*(x-0.5705)+0.0*(x-0.5705)+0.9794613718986511
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,0.635,0.6985,7.75009700414*(x-0.635)*(x-0.635)*(x-0.635)-2.14220565114*(x-0.635)*(x-0.635)+0.518257620338*(x-0.635)+1.0243146419525146
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,0.6985,0.76,-62.9843032141*(x-0.6985)*(x-0.6985)*(x-0.6985)+3.04649312128*(x-0.6985)*(x-0.6985)+0.339948488577*(x-0.6985)+1.0505704879760742
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,0.76,0.819,753.617889058*(x-0.76)*(x-0.76)*(x-0.76)-66.6951831817*(x-0.76)*(x-0.76)+0.0*(x-0.76)+1.0683492422103882
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,0.819,0.876,-588.903275571*(x-0.819)*(x-0.819)*(x-0.819)+50.3512300613*(x-0.819)*(x-0.819)+0.0*(x-0.819)+0.9909605979919434
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,0.876,0.9295,512.31193433*(x-0.876)*(x-0.876)*(x-0.876)-53.8771490521*(x-0.876)*(x-0.876)+0.0*(x-0.876)+1.0454909801483154
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,0.9295,0.9825,0.558398271814*(x-0.9295)*(x-0.9295)*(x-0.9295)+0.851719185752*(x-0.9295)*(x-0.9295)-1.36576044647*(x-0.9295)+0.9697316288948059
3,iterativefit,down_hfstats1,0,0.0,2.5,140.0,10000.0,0.9825,1.1,0.899821937084
3,iterativefit,down_hfstats1,2,0.0,0.8,20.0,30.0,-15.0,0.0,0.0
3,iterativefit,down_hfstats1,2,0.0,0.8,20.0,30.0,0.0,0.0055,0.832219064236
3,iterativefit,down_hfstats1,2,0.0,0.8,20.0,30.0,0.0055,0.0155,-1516.37018997*(x-0.0055)*(x-0.0055)*(x-0.0055)-119.664090745*(x-0.0055)*(x-0.0055)+14.6847456694*(x-0.0055)+0.8322190642356873
3,iterativefit,down_hfstats1,2,0.0,0.8,20.0,30.0,0.0155,0.0255,-49582.5748387*(x-0.0155)*(x-0.0155)*(x-0.0155)+376.161657642*(x-0.0155)*(x-0.0155)+11.8365527975*(x-0.0155)+0.9655837416648865
3,iterativefit,down_hfstats1,2,0.0,0.8,20.0,30.0,0.0255,0.037,-8319.41271434*(x-0.0255)*(x-0.0255)*(x-0.0255)-51.4907175782*(x-0.0255)*(x-0.0255)+4.48501349871*(x-0.0255)+1.0719828605651855
3,iterativefit,down_hfstats1,2,0.0,0.8,20.0,30.0,0.037,0.0495,91787.7197266*(x-0.037)*(x-0.037)*(x-0.037)-1721.01974487*(x-0.037)*(x-0.037)+0.0*(x-0.037)+1.1040980815887451
3,iterativefit,down_hfstats1,2,0.0,0.8,20.0,30.0,0.0495,0.063,-6945.02692245*(x-0.0495)*(x-0.0495)*(x-0.0495)+206.940297619*(x-0.0495)*(x-0.0495)+0.0*(x-0.0495)+1.014461636543274
3,iterativefit,down_hfstats1,2,0.0,0.8,20.0,30.0,0.063,0.0785,-1679.36926834*(x-0.063)*(x-0.063)*(x-0.063)+51.3312593036*(x-0.063)*(x-0.063)+1.79019456586*(x-0.063)+1.035089135169983
3,iterativefit,down_hfstats1,2,0.0,0.8,20.0,30.0,0.0785,0.0975,-49.4124356653*(x-0.0785)*(x-0.0785)*(x-0.0785)+0.309117937575*(x-0.0785)*(x-0.0785)+2.17105820411*(x-0.0785)+1.0689157247543335
3,iterativefit,down_hfstats1,2,0.0,0.8,20.0,30.0,0.0975,0.1295,-1334.21806764*(x-0.0975)*(x-0.0975)*(x-0.0975)+41.6234676363*(x-0.0975)*(x-0.0975)+2.12929101791*(x-0.0975)+1.1099385023117065
3,iterativefit,down_hfstats1,2,0.0,0.8,20.0,30.0,0.1295,0.188,55.4678371366*(x-0.1295)*(x-0.1295)*(x-0.1295)-8.56877382897*(x-0.1295)*(x-0.1295)+0.69447504286*(x-0.1295)+1.176978588104248
3,iterativefit,down_hfstats1,2,0.0,0.8,20.0,30.0,0.188,0.2665,-4.11999836303*(x-0.188)*(x-0.188)*(x-0.188)-0.539938429011*(x-0.188)*(x-0.188)+0.261402921793*(x-0.188)+1.199385643005371
3,iterativefit,down_hfstats1,2,0.0,0.8,20.0,30.0,0.2665,0.659,-0.0905869524397*(x-0.2665)*(x-0.2665)*(x-0.2665)-0.0746506371025*(x-0.2665)*(x-0.2665)+0.100467208701*(x-0.2665)+1.214585542678833
3,iterativefit,down_hfstats1,2,0.0,0.8,20.0,30.0,0.659,1.1,1.23704099655
3,iterativefit,down_hfstats1,2,0.8,1.6,20.0,30.0,-15.0,0.0,0.0
3,iterativefit,down_hfstats1,2,0.8,1.6,20.0,30.0,0.0,0.0065,0.866442799568
3,iterativefit,down_hfstats1,2,0.8,1.6,20.0,30.0,0.0065,0.018,-3561.8391449*(x-0.0065)*(x-0.0065)*(x-0.0065)-146.776853353*(x-0.0065)*(x-0.0065)+13.134829931*(x-0.0065)+0.8664427995681763
3,iterativefit,down_hfstats1,2,0.8,1.6,20.0,30.0,0.018,0.029,-34781.2692591*(x-0.018)*(x-0.018)*(x-0.018)+237.67897896*(x-0.018)*(x-0.018)+8.34580262315*(x-0.018)+0.9926649928092957
3,iterativefit,down_hfstats1,2,0.8,1.6,20.0,30.0,0.029,0.042,-269.159012695*(x-0.029)*(x-0.029)*(x-0.029)-31.2567615292*(x-0.029)*(x-0.029)+0.949139419194*(x-0.029)+1.0669341087341309
3,iterativefit,down_hfstats1,2,0.8,1.6,20.0,30.0,0.042,0.057,33959.1476063*(x-0.042)*(x-0.042)*(x-0.042)-852.949976037*(x-0.042)*(x-0.042)+0.0*(x-0.042)+1.0733991861343384
3,iterativefit,down_hfstats1,2,0.8,1.6,20.0,30.0,0.057,0.074,3048.87192153*(x-0.057)*(x-0.057)*(x-0.057)+0.667726202946*(x-0.057)*(x-0.057)-2.66607464686*(x-0.057)+0.9960975646972656
3,iterativefit,down_hfstats1,2,0.8,1.6,20.0,30.0,0.074,0.094,-10136.3863025*(x-0.074)*(x-0.074)*(x-0.074)+395.00351841*(x-0.074)*(x-0.074)+0.0*(x-0.074)+0.9659463763237
3,iterativefit,down_hfstats1,2,0.8,1.6,20.0,30.0,0.094,0.122,-3528.94629332*(x-0.094)*(x-0.094)*(x-0.094)+91.3720065025*(x-0.094)*(x-0.094)+3.63647717342*(x-0.094)+1.0428566932678223
3,iterativefit,down_hfstats1,2,0.8,1.6,20.0,30.0,0.122,0.1645,-0.560736933343*(x-0.122)*(x-0.122)*(x-0.122)-5.29634544012*(x-0.122)*(x-0.122)+0.453227855667*(x-0.122)+1.1388462781906128
3,iterativefit,down_hfstats1,2,0.8,1.6,20.0,30.0,0.1645,0.226,342.189066206*(x-0.1645)*(x-0.1645)*(x-0.1645)-31.5669413575*(x-0.1645)*(x-0.1645)+0.0*(x-0.1645)+1.1484988927841187
